YEAR,STATE_CODE,race,MEM_,OSS_,pct_
1998,WV,BL,12105,2280,19
1998,WV,HI,960,70,7
1998,WV,HP,0,0,
1998,WV,MR,0,0,
1998,WV,WH,270650,23480,9
1998,WV,total,285335,25880,9
1998,WY,AI,1340,140,10
1998,WY,AS,645,15,2
1998,WY,BL,965,125,13
1998,WY,HI,4975,580,12
1998,WY,HP,0,0,
1998,WY,MR,0,0,
1998,WY,WH,68060,3440,5
1998,WY,total,75990,4295,6
2000,AK,AI,31455,2265,7
2000,AK,AS,7425,350,5
2000,AK,BL,6030,455,8
2000,AK,HI,4495,195,4
2000,AK,HP,0,0,
2000,AK,MR,0,0,
2000,AK,WH,78715,3770,5
2000,AK,total,128120,7040,5
2000,AL,AI,5215,160,3
2000,AL,AS,5360,215,4
2000,AL,BL,261425,33910,13
2000,AL,HI,9330,310,3
2000,AL,HP,0,0,
2000,AL,MR,0,0,
2000,AL,WH,441795,22675,5
2000,AL,total,723125,57275,8
2000,AR,AI,2070,115,6
2000,AR,AS,3865,145,4
2000,AR,BL,101615,14400,14
2000,AR,HI,15735,825,5
2000,AR,HP,0,0,
2000,AR,MR,0,0,
2000,AR,WH,311365,18065,6
2000,AR,total,434650,33550,8
2000,AZ,AI,53565,6000,11
2000,AZ,AS,17825,400,2
2000,AZ,BL,39640,3275,8
2000,AZ,HI,293270,16760,6
2000,AZ,HP,0,0,
2000,AZ,MR,0,0,
2000,AZ,WH,451020,20490,5
2000,AZ,total,855315,46920,5
2000,CA,AI,50180,4900,10
2000,CA,AS,655775,22830,3
2000,CA,BL,504525,75415,15
2000,CA,HI,2569690,179705,7
2000,CA,HP,0,0,
2000,CA,MR,0,0,
2000,CA,WH,2133110,134335,6
2000,CA,total,5913280,417190,7
2000,CO,AI,8180,715,9
2000,CO,AS,20430,745,4
2000,CO,BL,39920,5425,14
2000,CO,HI,153620,13070,9
2000,CO,HP,0,0,
2000,CO,MR,0,0,
2000,CO,WH,480445,24405,5
2000,CO,total,702600,44360,6
2000,CT,AI,1355,125,9
2000,CT,AS,15180,375,2
2000,CT,BL,70640,11745,17
2000,CT,HI,68165,9320,14
2000,CT,HP,0,0,
2000,CT,MR,0,0,
2000,CT,WH,374760,16920,5
2000,CT,total,530105,38485,7
2000,DC,AI,35,0,
2000,DC,AS,1060,15,1
2000,DC,BL,53460,3550,7
2000,DC,HI,5820,270,5
2000,DC,HP,0,0,
2000,DC,MR,0,0,
2000,DC,WH,2665,5,0
2000,DC,total,63045,3840,6
2000,DE,AI,260,40,15
2000,DE,AS,2500,120,5
2000,DE,BL,33185,6495,20
2000,DE,HI,6515,680,10
2000,DE,HP,0,0,
2000,DE,MR,0,0,
2000,DE,WH,66715,5645,8
2000,DE,total,109175,12980,12
2000,FL,AI,6405,410,6
2000,FL,AS,44505,1360,3
2000,FL,BL,588870,91755,16
2000,FL,HI,456255,28445,6
2000,FL,HP,0,0,
2000,FL,MR,0,0,
2000,FL,WH,1277580,81125,6
2000,FL,total,2373610,203095,9
2000,GA,AI,2200,105,5
2000,GA,AS,32240,535,2
2000,GA,BL,548255,67135,12
2000,GA,HI,67965,2740,4
2000,GA,HP,0,0,
2000,GA,MR,0,0,
2000,GA,WH,762870,34055,4
2000,GA,total,1413525,104565,7
2000,HI,AI,755,30,4
2000,HI,AS,141720,5740,4
2000,HI,BL,4265,280,7
2000,HI,HI,4300,225,5
2000,HI,HP,0,0,
2000,HI,MR,0,0,
2000,HI,WH,30745,1065,3
2000,HI,total,181790,7345,4
2000,IA,AI,2425,260,11
2000,IA,AS,8085,210,3
2000,IA,BL,18860,3220,17
2000,IA,HI,16960,710,4
2000,IA,HP,0,0,
2000,IA,MR,0,0,
2000,IA,WH,415585,13385,3
2000,IA,total,461915,17785,4
2000,ID,AI,3295,310,9
2000,ID,AS,2900,55,2
2000,ID,BL,1610,105,7
2000,ID,HI,23675,1110,5
2000,ID,HP,0,0,
2000,ID,MR,0,0,
2000,ID,WH,206050,6495,3
2000,ID,total,237530,8075,3
2000,IL,AI,3385,465,14
2000,IL,AS,65630,1090,2
2000,IL,BL,428120,33070,8
2000,IL,HI,303370,13190,4
2000,IL,HP,0,0,
2000,IL,MR,0,0,
2000,IL,WH,1178080,44410,4
2000,IL,total,1978585,92225,5
2000,IN,AI,2125,185,9
2000,IN,AS,9815,305,3
2000,IN,BL,120185,20590,17
2000,IN,HI,34350,3525,10
2000,IN,HP,0,0,
2000,IN,MR,0,0,
2000,IN,WH,807715,62320,8
2000,IN,total,974195,86925,9
2000,KS,AI,5945,400,7
2000,KS,AS,9940,320,3
2000,KS,BL,39960,6080,15
2000,KS,HI,39780,2755,7
2000,KS,HP,0,0,
2000,KS,MR,0,0,
2000,KS,WH,355765,15920,4
2000,KS,total,451390,25480,6
2000,KY,AI,900,50,6
2000,KY,AS,4265,100,2
2000,KY,BL,64575,7460,12
2000,KY,HI,5925,265,4
2000,KY,HP,0,0,
2000,KY,MR,0,0,
2000,KY,WH,542865,32910,6
2000,KY,total,618530,40785,7
2000,LA,AI,4380,770,18
2000,LA,AS,9140,280,3
2000,LA,BL,337980,52280,15
2000,LA,HI,10195,670,7
2000,LA,HP,0,0,
2000,LA,MR,0,0,
2000,LA,WH,355940,24475,7
2000,LA,total,717630,78475,11
2000,MA,AI,2850,150,5
2000,MA,AS,39995,1300,3
2000,MA,BL,79500,6740,8
2000,MA,HI,97680,9190,9
2000,MA,HP,0,0,
2000,MA,MR,0,0,
2000,MA,WH,688020,32680,5
2000,MA,total,908040,50060,6
2000,MD,AI,2935,180,6
2000,MD,AS,36530,655,2
2000,MD,BL,310865,26345,8
2000,MD,HI,40055,1415,4
2000,MD,HP,0,0,
2000,MD,MR,0,0,
2000,MD,WH,448290,21655,5
2000,MD,total,838670,50255,6
2000,ME,AI,1070,235,22
2000,ME,AS,2185,50,2
2000,ME,BL,2460,150,6
2000,ME,HI,1225,65,5
2000,ME,HP,0,0,
2000,ME,MR,0,0,
2000,ME,WH,196720,9750,5
2000,ME,total,203665,10250,5
2000,MI,AI,17035,1495,9
2000,MI,AS,30735,780,3
2000,MI,BL,324440,36610,11
2000,MI,HI,56260,4115,7
2000,MI,HP,0,0,
2000,MI,MR,0,0,
2000,MI,WH,1228665,82395,7
2000,MI,total,1657135,125395,8
2000,MN,AI,16905,2575,15
2000,MN,AS,42745,1885,4
2000,MN,BL,55675,19000,34
2000,MN,HI,28170,2240,8
2000,MN,HP,0,0,
2000,MN,MR,0,0,
2000,MN,WH,699370,26500,4
2000,MN,total,842865,52200,6
2000,MO,AI,2640,215,8
2000,MO,AS,10140,255,3
2000,MO,BL,146285,20380,14
2000,MO,HI,15690,1355,9
2000,MO,HP,0,0,
2000,MO,MR,0,0,
2000,MO,WH,699700,34895,5
2000,MO,total,874455,57095,7
2000,MS,AI,730,150,21
2000,MS,AS,3240,90,3
2000,MS,BL,243420,35000,14
2000,MS,HI,3440,160,5
2000,MS,HP,0,0,
2000,MS,MR,0,0,
2000,MS,WH,230990,14585,6
2000,MS,total,481820,49985,10
2000,MT,AI,15740,1615,10
2000,MT,AS,1380,30,2
2000,MT,BL,885,45,5
2000,MT,HI,2575,125,5
2000,MT,HP,0,0,
2000,MT,MR,0,0,
2000,MT,WH,126260,4295,3
2000,MT,total,146840,6110,4
2000,NC,AI,18590,2125,11
2000,NC,AS,23840,860,4
2000,NC,BL,383440,66120,17
2000,NC,HI,57375,3305,6
2000,NC,HP,0,0,
2000,NC,MR,0,0,
2000,NC,WH,768110,49945,7
2000,NC,total,1251355,122360,10
2000,ND,AI,7875,905,11
2000,ND,AS,855,10,1
2000,ND,BL,1045,35,3
2000,ND,HI,1250,45,4
2000,ND,HP,0,0,
2000,ND,MR,0,0,
2000,ND,WH,92380,1565,2
2000,ND,total,103400,2555,2
2000,NE,AI,4195,500,12
2000,NE,AS,4150,130,3
2000,NE,BL,18245,2150,12
2000,NE,HI,19170,1105,6
2000,NE,HP,0,0,
2000,NE,MR,0,0,
2000,NE,WH,219235,7245,3
2000,NE,total,264995,11120,4
2000,NH,AI,445,200,45
2000,NH,AS,2595,60,2
2000,NH,BL,2290,245,11
2000,NH,HI,3705,255,7
2000,NH,HP,0,0,
2000,NH,MR,0,0,
2000,NH,WH,185335,10770,6
2000,NH,total,194375,11530,6
2000,NJ,AI,2240,160,7
2000,NJ,AS,78695,1815,2
2000,NJ,BL,216690,30555,14
2000,NJ,HI,190680,13785,7
2000,NJ,HP,0,0,
2000,NJ,MR,0,0,
2000,NJ,WH,744795,30110,4
2000,NJ,total,1233100,76420,6
2000,NM,AI,34975,3675,11
2000,NM,AS,3440,125,4
2000,NM,BL,7480,895,12
2000,NM,HI,157565,10890,7
2000,NM,HP,0,0,
2000,NM,MR,0,0,
2000,NM,WH,109920,6435,6
2000,NM,total,313380,22020,7
2000,NV,AI,5850,405,7
2000,NV,AS,19320,550,3
2000,NV,BL,34005,2675,8
2000,NV,HI,87155,3875,4
2000,NV,HP,0,0,
2000,NV,MR,0,0,
2000,NV,WH,189270,8895,5
2000,NV,total,335590,16400,5
2000,NY,AI,11255,675,6
2000,NY,AS,169655,2145,1
2000,NY,BL,565765,43240,8
2000,NY,HI,526275,20365,4
2000,NY,HP,0,0,
2000,NY,MR,0,0,
2000,NY,WH,1524370,52390,3
2000,NY,total,2797320,118810,4
2000,OH,AI,2300,205,9
2000,OH,AS,20675,595,3
2000,OH,BL,296340,50190,17
2000,OH,HI,31215,2550,8
2000,OH,HP,0,0,
2000,OH,MR,0,0,
2000,OH,WH,1462185,91320,6
2000,OH,total,1812720,144860,8
2000,OK,AI,100545,4660,5
2000,OK,AS,8380,340,4
2000,OK,BL,64710,10780,17
2000,OK,HI,35375,2325,7
2000,OK,HP,0,0,
2000,OK,MR,0,0,
2000,OK,WH,389460,20030,5
2000,OK,total,598475,38135,6
2000,OR,AI,11550,970,8
2000,OR,AS,21555,650,3
2000,OR,BL,14825,1390,9
2000,OR,HI,56375,3515,6
2000,OR,HP,0,0,
2000,OR,MR,0,0,
2000,OR,WH,434940,26320,6
2000,OR,total,539245,32840,6
2000,PA,AI,2175,110,5
2000,PA,AS,35980,980,3
2000,PA,BL,258785,43135,17
2000,PA,HI,78445,8320,11
2000,PA,HP,0,0,
2000,PA,MR,0,0,
2000,PA,WH,1397030,66175,5
2000,PA,total,1772420,118715,7
2000,RI,AI,790,155,20
2000,RI,AS,4945,285,6
2000,RI,BL,12070,1955,16
2000,RI,HI,21605,2215,10
2000,RI,HP,0,0,
2000,RI,MR,0,0,
2000,RI,WH,106785,9185,9
2000,RI,total,146195,13790,9
2000,SC,AI,1470,280,19
2000,SC,AS,6220,205,3
2000,SC,BL,273095,60585,22
2000,SC,HI,11845,875,7
2000,SC,HP,0,0,
2000,SC,MR,0,0,
2000,SC,WH,360840,34285,10
2000,SC,total,653470,96235,15
2000,SD,AI,13465,1190,9
2000,SD,AS,1215,15,1
2000,SD,BL,1540,90,6
2000,SD,HI,1575,60,4
2000,SD,HP,0,0,
2000,SD,MR,0,0,
2000,SD,WH,107810,2390,2
2000,SD,total,125600,3740,3
2000,TN,AI,1380,105,8
2000,TN,AS,10425,490,5
2000,TN,BL,221275,42590,19
2000,TN,HI,15985,1105,7
2000,TN,HP,0,0,
2000,TN,MR,0,0,
2000,TN,WH,654755,38155,6
2000,TN,total,903820,82450,9
2000,TX,AI,11400,390,3
2000,TX,AS,104975,1865,2
2000,TX,BL,554790,57260,10
2000,TX,HI,1546645,80020,5
2000,TX,HP,0,0,
2000,TX,MR,0,0,
2000,TX,WH,1669855,49875,3
2000,TX,total,3887665,189420,5
2000,UT,AI,7260,360,5
2000,UT,AS,13020,565,4
2000,UT,BL,4555,295,6
2000,UT,HI,41725,2335,6
2000,UT,HP,0,0,
2000,UT,MR,0,0,
2000,UT,WH,403630,9605,2
2000,UT,total,470185,13155,3
2000,VA,AI,2965,170,6
2000,VA,AS,46630,1320,3
2000,VA,BL,304885,44575,15
2000,VA,HI,56300,2875,5
2000,VA,HP,0,0,
2000,VA,MR,0,0,
2000,VA,WH,722750,39770,6
2000,VA,total,1133530,88710,8
2000,VT,AI,375,10,3
2000,VT,AS,1050,20,2
2000,VT,BL,915,60,7
2000,VT,HI,550,30,5
2000,VT,HP,0,0,
2000,VT,MR,0,0,
2000,VT,WH,83840,4525,5
2000,VT,total,86730,4645,5
2000,WA,AI,25425,2775,11
2000,WA,AS,72385,2790,4
2000,WA,BL,53025,5015,9
2000,WA,HI,100095,7730,8
2000,WA,HP,0,0,
2000,WA,MR,0,0,
2000,WA,WH,737420,44105,6
2000,WA,total,988345,62415,6
2000,WI,AI,11980,1485,12
2000,WI,AS,27625,695,3
2000,WI,BL,75330,14420,19
2000,WI,HI,34285,3090,9
2000,WI,HP,0,0,
2000,WI,MR,0,0,
2000,WI,WH,679135,24270,4
2000,WI,total,828355,43955,5
2000,WV,AI,285,35,12
2000,WV,AS,1495,50,3
2000,WV,BL,11985,2075,17
2000,WV,HI,1065,60,6
2000,WV,HP,0,0,
2000,WV,MR,0,0,
2000,WV,WH,266205,24760,9
2000,WV,total,281030,26985,10
2000,WY,AI,2690,225,8
2000,WY,AS,810,25,3
2000,WY,BL,1055,95,9
2000,WY,HI,6180,555,9
2000,WY,HP,0,0,
2000,WY,MR,0,0,
2000,WY,WH,78155,3535,5
2000,WY,total,88885,4430,5
2002,AK,AI,27410,2160,8
2002,AK,AS,7545,440,6
2002,AK,BL,6250,585,9
2002,AK,HI,4880,305,6
2002,AK,HP,0,0,
2002,AK,MR,0,0,
2002,AK,WH,73180,3060,4
2002,AK,total,119260,6550,5
2002,AL,AI,5295,210,4
2002,AL,AS,6090,260,4
2002,AL,BL,241565,36350,15
2002,AL,HI,12035,400,3
2002,AL,HP,0,0,
2002,AL,MR,0,0,
2002,AL,WH,418805,24705,6
2002,AL,total,683795,61920,9
2002,AR,AI,1415,95,7
2002,AR,AS,3965,150,4
2002,AR,BL,81855,12230,15
2002,AR,HI,15280,635,4
2002,AR,HP,0,0,
2002,AR,MR,0,0,
2002,AR,WH,190430,10985,6
2002,AR,total,292945,24095,8
2002,AZ,AI,43500,3740,9
2002,AZ,AS,18585,435,2
2002,AZ,BL,38630,3695,10
2002,AZ,HI,288170,16115,6
2002,AZ,HP,0,0,
2002,AZ,MR,0,0,
2002,AZ,WH,397370,16450,4
2002,AZ,total,786265,40440,5
2002,CA,AI,30405,2450,8
2002,CA,AS,531900,15910,3
2002,CA,BL,408300,61000,15
2002,CA,HI,2075885,129085,6
2002,CA,HP,0,0,
2002,CA,MR,0,0,
2002,CA,WH,1283700,71640,6
2002,CA,total,4330190,280085,6
2002,CO,AI,7670,845,11
2002,CO,AS,21590,905,4
2002,CO,BL,41930,6150,15
2002,CO,HI,160675,15225,9
2002,CO,HP,0,0,
2002,CO,MR,0,0,
2002,CO,WH,433540,24495,6
2002,CO,total,665405,47615,7
2002,CT,AI,960,65,7
2002,CT,AS,13145,380,3
2002,CT,BL,69935,14495,21
2002,CT,HI,70620,10685,15
2002,CT,HP,0,0,
2002,CT,MR,0,0,
2002,CT,WH,244885,11190,5
2002,CT,total,399545,36815,9
2002,DC,AI,35,0,
2002,DC,AS,1120,5,0
2002,DC,BL,55305,6890,12
2002,DC,HI,6390,315,5
2002,DC,HP,0,0,
2002,DC,MR,0,0,
2002,DC,WH,2920,25,1
2002,DC,total,65770,7235,11
2002,DE,AI,320,25,8
2002,DE,AS,2825,370,13
2002,DE,BL,34530,6575,19
2002,DE,HI,8395,730,9
2002,DE,HP,0,0,
2002,DE,MR,0,0,
2002,DE,WH,64425,5550,9
2002,DE,total,110490,13255,12
2002,FL,AI,6465,460,7
2002,FL,AS,48510,1560,3
2002,FL,BL,581675,100360,17
2002,FL,HI,517115,35060,7
2002,FL,HP,0,0,
2002,FL,MR,0,0,
2002,FL,WH,1211930,83665,7
2002,FL,total,2365695,221105,9
2002,GA,AI,1700,85,5
2002,GA,AS,33680,1025,3
2002,GA,BL,507430,67375,13
2002,GA,HI,80420,4850,6
2002,GA,HP,0,0,
2002,GA,MR,0,0,
2002,GA,WH,593205,31325,5
2002,GA,total,1216440,104665,9
2002,HI,AI,455,20,4
2002,HI,AS,68745,4235,6
2002,HI,BL,2150,125,6
2002,HI,HI,2345,175,7
2002,HI,HP,0,0,
2002,HI,MR,0,0,
2002,HI,WH,16120,820,5
2002,HI,total,89815,5375,6
2002,IA,AI,2185,185,8
2002,IA,AS,6685,160,2
2002,IA,BL,18945,3495,18
2002,IA,HI,16110,850,5
2002,IA,HP,0,0,
2002,IA,MR,0,0,
2002,IA,WH,256485,9930,4
2002,IA,total,300410,14620,5
2002,ID,AI,2410,140,6
2002,ID,AS,2875,60,2
2002,ID,BL,1745,95,5
2002,ID,HI,19875,1140,6
2002,ID,HP,0,0,
2002,ID,MR,0,0,
2002,ID,WH,164235,5715,3
2002,ID,total,191140,7155,4
2002,IL,AI,2305,110,5
2002,IL,AS,48495,700,1
2002,IL,BL,340450,36030,11
2002,IL,HI,259455,11385,4
2002,IL,HP,0,0,
2002,IL,MR,0,0,
2002,IL,WH,602575,23085,4
2002,IL,total,1253280,71305,6
2002,IN,AI,1375,165,12
2002,IN,AS,6365,305,5
2002,IN,BL,101995,18875,19
2002,IN,HI,25045,2365,9
2002,IN,HP,0,0,
2002,IN,MR,0,0,
2002,IN,WH,399275,28770,7
2002,IN,total,534055,50480,9
2002,KS,AI,4615,420,9
2002,KS,AS,9610,300,3
2002,KS,BL,39035,6745,17
2002,KS,HI,40485,3275,8
2002,KS,HP,0,0,
2002,KS,MR,0,0,
2002,KS,WH,243790,10710,4
2002,KS,total,337535,21445,6
2002,KY,AI,645,40,6
2002,KY,AS,4090,85,2
2002,KY,BL,55530,6680,12
2002,KY,HI,6270,225,4
2002,KY,HP,0,0,
2002,KY,MR,0,0,
2002,KY,WH,325015,18465,6
2002,KY,total,391545,25490,7
2002,LA,AI,4840,405,8
2002,LA,AS,9295,425,5
2002,LA,BL,340305,54460,16
2002,LA,HI,12095,695,6
2002,LA,HP,0,0,
2002,LA,MR,0,0,
2002,LA,WH,346490,25215,7
2002,LA,total,713015,81195,11
2002,MA,AI,1730,260,15
2002,MA,AS,28095,765,3
2002,MA,BL,66435,5900,9
2002,MA,HI,80225,5630,7
2002,MA,HP,0,0,
2002,MA,MR,0,0,
2002,MA,WH,329975,15285,5
2002,MA,total,506460,27840,5
2002,MD,AI,3180,460,14
2002,MD,AS,40675,820,2
2002,MD,BL,318690,29845,9
2002,MD,HI,49375,2210,4
2002,MD,HP,0,0,
2002,MD,MR,0,0,
2002,MD,WH,440175,25850,6
2002,MD,total,852100,59185,7
2002,ME,AI,680,120,18
2002,ME,AS,1825,55,3
2002,ME,BL,2590,215,8
2002,ME,HI,1070,40,4
2002,ME,HP,0,0,
2002,ME,MR,0,0,
2002,ME,WH,130970,6905,5
2002,ME,total,137130,7330,5
2002,MI,AI,8525,890,10
2002,MI,AS,22380,620,3
2002,MI,BL,263590,27545,10
2002,MI,HI,38800,2600,7
2002,MI,HP,0,0,
2002,MI,MR,0,0,
2002,MI,WH,635240,38190,6
2002,MI,total,968535,69845,7
2002,MN,AI,10285,610,6
2002,MN,AS,39960,480,1
2002,MN,BL,54850,2385,4
2002,MN,HI,27115,660,2
2002,MN,HP,0,0,
2002,MN,MR,0,0,
2002,MN,WH,477345,9265,2
2002,MN,total,609555,13400,2
2002,MO,AI,2115,185,9
2002,MO,AS,9935,240,2
2002,MO,BL,144590,22200,15
2002,MO,HI,16265,1065,7
2002,MO,HP,0,0,
2002,MO,MR,0,0,
2002,MO,WH,453390,22285,5
2002,MO,total,626295,45970,7
2002,MS,AI,735,55,7
2002,MS,AS,3180,125,4
2002,MS,BL,218000,31690,15
2002,MS,HI,4130,245,6
2002,MS,HP,0,0,
2002,MS,MR,0,0,
2002,MS,WH,190615,12065,6
2002,MS,total,416665,44180,11
2002,MT,AI,10340,1175,11
2002,MT,AS,1280,20,2
2002,MT,BL,855,60,7
2002,MT,HI,2440,145,6
2002,MT,HP,0,0,
2002,MT,MR,0,0,
2002,MT,WH,99310,3140,3
2002,MT,total,114225,4540,4
2002,NC,AI,15615,2245,14
2002,NC,AS,21410,745,3
2002,NC,BL,290395,57320,20
2002,NC,HI,58455,4220,7
2002,NC,HP,0,0,
2002,NC,MR,0,0,
2002,NC,WH,523960,38085,7
2002,NC,total,909835,102615,11
2002,ND,AI,6650,645,10
2002,ND,AS,760,10,1
2002,ND,BL,1125,70,6
2002,ND,HI,915,45,5
2002,ND,HP,0,0,
2002,ND,MR,0,0,
2002,ND,WH,68945,1385,2
2002,ND,total,78390,2160,3
2002,NE,AI,3705,560,15
2002,NE,AS,4220,105,2
2002,NE,BL,18960,1280,7
2002,NE,HI,22975,935,4
2002,NE,HP,0,0,
2002,NE,MR,0,0,
2002,NE,WH,184050,5540,3
2002,NE,total,233910,8415,4
2002,NH,AI,435,40,9
2002,NH,AS,2870,65,2
2002,NH,BL,2395,285,12
2002,NH,HI,4265,375,9
2002,NH,HP,0,0,
2002,NH,MR,0,0,
2002,NH,WH,150030,8485,6
2002,NH,total,159995,9250,6
2002,NJ,AI,1025,60,6
2002,NJ,AS,52605,950,2
2002,NJ,BL,169555,19120,11
2002,NJ,HI,147120,8170,6
2002,NJ,HP,0,0,
2002,NJ,MR,0,0,
2002,NJ,WH,374160,14290,4
2002,NJ,total,744465,42595,6
2002,NM,AI,32190,2785,9
2002,NM,AS,3440,85,2
2002,NM,BL,7545,615,8
2002,NM,HI,141680,9480,7
2002,NM,HP,0,0,
2002,NM,MR,0,0,
2002,NM,WH,93785,4355,5
2002,NM,total,278635,17320,6
2002,NV,AI,6305,705,11
2002,NV,AS,22970,935,4
2002,NV,BL,38375,5435,14
2002,NV,HI,106920,7450,7
2002,NV,HP,0,0,
2002,NV,MR,0,0,
2002,NV,WH,190285,11725,6
2002,NV,total,364855,26255,7
2002,NY,AI,7935,245,3
2002,NY,AS,163570,1455,1
2002,NY,BL,487505,22390,5
2002,NY,HI,490155,11230,2
2002,NY,HP,0,0,
2002,NY,MR,0,0,
2002,NY,WH,773895,23440,3
2002,NY,total,1923055,58760,3
2002,OH,AI,1335,140,10
2002,OH,AS,13070,420,3
2002,OH,BL,220900,37990,17
2002,OH,HI,24550,2330,9
2002,OH,HP,0,0,
2002,OH,MR,0,0,
2002,OH,WH,617815,38350,6
2002,OH,total,877665,79235,9
2002,OK,AI,60705,3020,5
2002,OK,AS,8075,240,3
2002,OK,BL,57460,9265,16
2002,OK,HI,33940,2255,7
2002,OK,HP,0,0,
2002,OK,MR,0,0,
2002,OK,WH,260385,13075,5
2002,OK,total,420565,27850,7
2002,OR,AI,9045,1030,11
2002,OR,AS,22280,575,3
2002,OR,BL,15485,1135,7
2002,OR,HI,57550,3615,6
2002,OR,HP,0,0,
2002,OR,MR,0,0,
2002,OR,WH,346890,17435,5
2002,OR,total,451255,23785,5
2002,PA,AI,1105,120,11
2002,PA,AS,22440,850,4
2002,PA,BL,205770,41035,20
2002,PA,HI,52525,6230,12
2002,PA,HP,0,0,
2002,PA,MR,0,0,
2002,PA,WH,537940,28230,5
2002,PA,total,819785,76465,9
2002,RI,AI,630,100,16
2002,RI,AS,4335,585,13
2002,RI,BL,11790,2725,23
2002,RI,HI,23140,3570,15
2002,RI,HP,0,0,
2002,RI,MR,0,0,
2002,RI,WH,82710,6560,8
2002,RI,total,122610,13540,11
2002,SC,AI,1495,220,15
2002,SC,AS,5425,165,3
2002,SC,BL,220825,45130,20
2002,SC,HI,12955,860,7
2002,SC,HP,0,0,
2002,SC,MR,0,0,
2002,SC,WH,278795,22655,8
2002,SC,total,519495,69035,13
2002,SD,AI,9080,565,6
2002,SD,AS,1135,5,0
2002,SD,BL,1705,100,6
2002,SD,HI,1795,65,4
2002,SD,HP,0,0,
2002,SD,MR,0,0,
2002,SD,WH,80545,1590,2
2002,SD,total,94260,2325,2
2002,TN,AI,1175,215,18
2002,TN,AS,8995,385,4
2002,TN,BL,205715,34335,17
2002,TN,HI,17850,1140,6
2002,TN,HP,0,0,
2002,TN,MR,0,0,
2002,TN,WH,431630,23745,6
2002,TN,total,665370,59825,9
2002,TX,AI,9170,395,4
2002,TX,AS,107535,2060,2
2002,TX,BL,464615,50175,11
2002,TX,HI,1432615,77555,5
2002,TX,HP,0,0,
2002,TX,MR,0,0,
2002,TX,WH,1121325,33975,3
2002,TX,total,3135260,164155,5
2002,UT,AI,6965,350,5
2002,UT,AS,13380,755,6
2002,UT,BL,5000,435,9
2002,UT,HI,47755,3820,8
2002,UT,HP,0,0,
2002,UT,MR,0,0,
2002,UT,WH,377450,11715,3
2002,UT,total,450555,17075,4
2002,VA,AI,2615,160,6
2002,VA,AS,48630,1400,3
2002,VA,BL,251170,39610,16
2002,VA,HI,63085,3125,5
2002,VA,HP,0,0,
2002,VA,MR,0,0,
2002,VA,WH,531815,28870,5
2002,VA,total,897310,73160,8
2002,VT,AI,570,30,5
2002,VT,AS,1050,25,2
2002,VT,BL,930,55,6
2002,VT,HI,485,25,5
2002,VT,HP,0,0,
2002,VT,MR,0,0,
2002,VT,WH,67700,3795,6
2002,VT,total,70740,3930,6
2002,WA,AI,19575,2110,11
2002,WA,AS,72800,2620,4
2002,WA,BL,53725,6615,12
2002,WA,HI,91940,6915,8
2002,WA,HP,0,0,
2002,WA,MR,0,0,
2002,WA,WH,601750,34580,6
2002,WA,total,839785,52840,6
2002,WI,AI,6810,750,11
2002,WI,AS,24405,620,3
2002,WI,BL,79755,14810,19
2002,WI,HI,37470,3570,10
2002,WI,HP,0,0,
2002,WI,MR,0,0,
2002,WI,WH,397370,12725,3
2002,WI,total,545805,32480,6
2002,WV,AI,460,195,42
2002,WV,AS,1140,15,1
2002,WV,BL,8785,1230,14
2002,WV,HI,985,100,10
2002,WV,HP,0,0,
2002,WV,MR,0,0,
2002,WV,WH,165725,13200,8
2002,WV,total,177100,14740,8
2002,WY,AI,1980,140,7
2002,WY,AS,700,20,3
2002,WY,BL,1075,75,7
2002,WY,HI,5555,310,6
2002,WY,HP,0,0,
2002,WY,MR,0,0,
2002,WY,WH,56690,2070,4
2002,WY,total,65995,2610,4
2004,AK,AI,25970,1980,8
2004,AK,AS,8405,455,5
2004,AK,BL,6065,670,11
2004,AK,HI,5370,355,7
2004,AK,HP,0,0,
2004,AK,MR,0,0,
2004,AK,WH,69560,3810,5
2004,AK,total,115370,7275,6
2004,AL,AI,5575,245,4
2004,AL,AS,6505,260,4
2004,AL,BL,236880,45640,19
2004,AL,HI,16590,735,4
2004,AL,HP,0,0,
2004,AL,MR,0,0,
2004,AL,WH,399850,22880,6
2004,AL,total,665400,69760,10
2004,AR,AI,1950,255,13
2004,AR,AS,4825,155,3
2004,AR,BL,76275,9950,13
2004,AR,HI,22575,985,4
2004,AR,HP,0,0,
2004,AR,MR,0,0,
2004,AR,WH,195605,10805,6
2004,AR,total,301225,22145,7
2004,AZ,AI,35080,3350,10
2004,AZ,AS,20720,585,3
2004,AZ,BL,43100,4830,11
2004,AZ,HI,332420,20320,6
2004,AZ,HP,0,0,
2004,AZ,MR,0,0,
2004,AZ,WH,390385,18160,5
2004,AZ,total,821705,47245,6
2004,CA,AI,32825,3570,11
2004,CA,AS,557055,19725,4
2004,CA,BL,407480,70910,17
2004,CA,HI,2330455,178255,8
2004,CA,HP,0,0,
2004,CA,MR,0,0,
2004,CA,WH,1378935,89155,6
2004,CA,total,4706750,361615,8
2004,CO,AI,7285,635,9
2004,CO,AS,23140,800,3
2004,CO,BL,43675,6375,15
2004,CO,HI,175185,15215,9
2004,CO,HP,0,0,
2004,CO,MR,0,0,
2004,CO,WH,424045,19725,5
2004,CO,total,673335,42750,6
2004,CT,AI,1070,60,6
